budget_project_id,logic1_point,logic1_reason
3126,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3393,2.0,outcomeが曖昧で、outputからの飛躍がある。
3248,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3229,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
7654,2.0,outcomeが曖昧で、outputからの飛躍がある。
20124,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
20878,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
7049,2.0,outcomeが曖昧で、outputからの飛躍がある。
3382,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3273,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3180,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
7659,2.0,outcomeが曖昧で、outputからの飛躍がある。
3397,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3212,2.0,outcomeが曖昧で、outputからの飛躍がある。
3344,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
20833,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
20050,2.0,outcomeが曖昧で、outputからの飛躍がある。
7650,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
2027,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
7050,2.0,outcomeが曖昧で、outputからの飛躍がある。
5956,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
7781,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
19649,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
1048,1.0,outcomeが曖昧で、outputからの飛躍がある。
7063,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3390,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
20734,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3346,2.0,outcomeが曖昧で、outputからの飛躍がある。
7648,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
20930,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
5951,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
20868,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3130,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
5876,2.0,outcomeが曖昧で、outputからの飛躍がある。
3468,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
5898,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
5896,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3162,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3417,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3313,2.0,outcomeが曖昧で、outputからの飛躍がある。
3244,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3276,2.0,outcomeが曖昧で、outputからの飛躍がある。
3386,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
6889,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3501,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
619,2.0,outcomeが曖昧で、outputからの飛躍がある。
7035,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3221,2.0,outcomeが曖昧で、outputからの飛躍がある。
7663,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3210,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
5871,2.0,outcomeが曖昧で、outputからの飛躍がある。
7678,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
20859,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3413,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3380,2.0,outcomeが曖昧で、outputからの飛躍がある。
6891,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3381,2.0,outcomeが曖昧で、outputからの飛躍がある。
3226,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
20906,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3288,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3448,2.0,outcomeが曖昧で、outputからの飛躍がある。
7055,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
20445,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3275,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3363,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3376,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3370,2.0,outcomeが曖昧で、outputからの飛躍がある。
604,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
5912,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3215,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3274,2.0,outcomeが曖昧で、outputからの飛躍がある。
7665,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
20109,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3349,2.0,outcomeが曖昧で、outputからの飛躍がある。
20881,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
578,2.0,outcomeが曖昧で、outputからの飛躍がある。
3247,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
7038,2.0,outcomeが曖昧で、outputからの飛躍がある。
3196,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3206,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
7658,2.0,outcomeが曖昧で、outputからの飛躍がある。
3426,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3372,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3500,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
7681,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
5936,2.0,outcomeが曖昧で、outputからの飛躍がある。
20392,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3150,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3278,2.0,outcomeが曖昧で、outputからの飛躍がある。
599,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3272,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
7647,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
577,2.0,outcomeが曖昧で、outputからの飛躍がある。
5963,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3301,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
1041,1.0,outcomeが曖昧で、outputからの飛躍がある。
2029,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
3219,2.0,outcomeが曖昧で、outputからの飛躍がある。
3412,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3406,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
20207,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
7670,2.0,outcomeが曖昧で、outputからの飛躍がある。
7057,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
660,1.0,outcomeが曖昧で、outputからの飛躍がある。
7775,2.0,outcomeが曖昧で、outputからの飛躍がある。
7777,3.0,outputとoutcomeの関連性はあるが、具体性に欠ける。
3404,4.0,outputとoutcomeの関連性が明確で、具体的な取組が示されている。
20001,2.0,outputとoutcomeの間に飛躍があり、outcomeが本質的な意味を持たない。
3222,1.0,outcomeが具体的な成果に結びついておらず、評価が難しい。
3185,3.0,outputとoutcomeの関連性はあるが、飛躍が見られる。
576,4.0,outputがoutcomeに直接結びついており、評価しやすい。
597,2.0,outcomeが曖昧で、具体的な成果に結びついていない。
3266,3.0,outputとoutcomeの関連性はあるが、飛躍が見られる。
7079,4.0,outputがoutcomeに直接結びついており、評価しやすい。
3230,2.0,outcomeが曖昧で、具体的な成果に結びついていない。
596,1.0,outcomeが具体的な成果に結びついておらず、評価が難しい。
3131,5.0,outputとoutcomeが明確に結びついており、評価しやすい。
20834,3.0,outputとoutcomeの関連性はあるが、飛躍が見られる。
3193,4.0,outputがoutcomeに直接結びついており、評価しやすい。
3152,2.0,outcomeが曖昧で、具体的な成果に結びついていない。
600,5.0,outputとoutcomeが明確に結びついており、評価しやすい。
3374,3.0,outputとoutcomeの関連性はあるが、飛躍が見られる。
3184,4.0,outputがoutcomeに直接結びついており、評価しやすい。
